user_id,signup_month,transaction_month,month_offset,net_revenue
54365,2021-08-01,2021-08-01,0,49.5
55395,2020-08-01,2020-09-01,1,234.94999980926514
55935,2020-04-01,2020-06-01,2,25.0
58144,2019-03-01,2020-04-01,13,50.0
61240,2020-10-01,2021-03-01,5,240.89999771118164
65515,2019-02-01,2019-04-01,2,25.0
66597,2021-11-01,2022-01-01,2,25.0
76121,2020-01-01,2020-08-01,7,25.0
82012,2022-03-01,2022-04-01,1,51.5
89058,2020-04-01,2022-04-01,24,25.0
91701,2020-05-01,2021-01-01,8,25.0
93130,2021-11-01,2022-06-01,7,25.0
96201,2022-05-01,2022-05-01,0,25.0
96276,2020-06-01,2021-09-01,15,25.0
6786,2019-07-01,2019-12-01,5,25.0
9978,2020-12-01,2022-02-01,14,25.0
12941,2022-06-01,2022-06-01,0,25.0
17317,2019-11-01,2021-03-01,16,161.00000381469727
17408,2022-01-01,2022-04-01,3,25.0
20244,2021-12-01,2022-02-01,2,25.0
22247,2019-10-01,2021-06-01,20,25.0
23105,2022-02-01,2022-05-01,3,57.900001525878906
25131,2019-02-01,2022-05-01,39,113.0
25919,2022-02-01,2022-05-01,3,103.9800033569336
26747,2021-06-01,2021-09-01,3,54.95000076293945
30422,2019-03-01,2022-04-01,37,25.0
30766,2021-11-01,2022-05-01,6,109.4900016784668
38413,2020-10-01,2021-12-01,14,25.0
42874,2020-11-01,2021-08-01,9,72.5
45436,2019-11-01,2021-11-01,24,25.0
47323,2020-08-01,2020-11-01,3,25.0
55192,2019-04-01,2021-12-01,32,25.0
58776,2019-05-01,2021-02-01,21,25.0
60936,2019-08-01,2021-08-01,24,25.0
67114,2019-07-01,2020-11-01,16,25.0
67391,2019-02-01,2020-02-01,12,25.0
69175,2021-10-01,2022-01-01,3,40.94999980926514
70802,2021-10-01,2021-11-01,1,25.0
72073,2019-02-01,2020-05-01,15,25.0
75127,2022-05-01,2022-05-01,0,95.73999786376953
76163,2020-12-01,2021-09-01,9,25.0
76697,2020-08-01,2020-09-01,1,198.0
80094,2021-10-01,2022-04-01,6,25.0
80098,2022-01-01,2022-04-01,3,25.0
80456,2022-06-01,2022-06-01,0,25.0
83486,2021-04-01,2021-04-01,0,25.0
86336,2019-01-01,2019-06-01,5,25.0
87230,2020-07-01,2022-03-01,20,25.0
91320,2021-05-01,2021-06-01,1,25.0
91834,2021-06-01,2022-04-01,10,90.0
92998,2021-07-01,2022-05-01,10,25.0
92999,2020-08-01,2020-11-01,3,25.0
95138,2020-11-01,2021-12-01,13,25.0
96160,2020-04-01,2020-07-01,3,103.0
98308,2022-06-01,2022-06-01,0,399.0
1900,2019-05-01,2020-02-01,9,390.95999908447266
10787,2019-06-01,2020-07-01,13,25.0
17930,2019-08-01,2020-04-01,8,25.0
18497,2020-09-01,2021-09-01,12,25.0
19100,2020-05-01,2021-12-01,19,25.0
24483,2021-03-01,2022-05-01,14,25.0
25389,2020-01-01,2020-08-01,7,25.0
30230,2020-11-01,2022-01-01,14,234.0
31434,2019-12-01,2021-09-01,21,144.5
32166,2020-05-01,2021-01-01,8,25.0
34854,2019-03-01,2022-03-01,36,25.0
39519,2022-04-01,2022-04-01,0,25.0
40056,2019-02-01,2020-09-01,19,25.0
40685,2021-03-01,2021-08-01,5,25.0
43546,2020-07-01,2022-05-01,22,25.0
44112,2020-03-01,2021-02-01,11,25.0
50012,2019-06-01,2020-08-01,14,25.0
50051,2020-05-01,2020-11-01,6,268.5
50621,2019-07-01,2021-05-01,22,69.9900016784668
52065,2021-03-01,2021-05-01,2,63.0
56833,2020-11-01,2022-01-01,14,170.5099983215332
63613,2019-08-01,2021-11-01,27,25.0
74629,2020-09-01,2021-09-01,12,25.0
76900,2021-06-01,2021-07-01,1,246.9499969482422
82683,2020-06-01,2020-06-01,0,63.5
83182,2019-02-01,2022-03-01,37,25.0
88554,2021-06-01,2022-01-01,7,207.98999977111816
92009,2020-11-01,2021-07-01,8,93.52000045776367
92667,2021-06-01,2021-10-01,4,25.0
98755,2019-08-01,2020-01-01,5,25.0
60506,2019-04-01,2020-02-01,10,56.0
69227,2021-03-01,2021-04-01,1,26.0
79065,2020-02-01,2021-09-01,19,26.0
37204,2019-10-01,2022-01-01,27,107.5
55335,2020-02-01,2022-05-01,27,26.0
58796,2021-01-01,2022-05-01,16,26.0
86527,2021-11-01,2022-04-01,5,168.22000122070312
4979,2020-07-01,2021-07-01,12,26.0
21709,2020-10-01,2021-01-01,3,26.0
21826,2022-06-01,2022-06-01,0,403.060001373291
22279,2022-01-01,2022-05-01,4,26.0
78424,2019-11-01,2021-11-01,24,27.0
9127,2019-04-01,2021-12-01,32,206.5
11355,2021-02-01,2021-04-01,2,27.0
40122,2019-06-01,2022-01-01,31,27.0
48864,2021-05-01,2022-03-01,10,27.0
84082,2020-07-01,2022-02-01,19,27.0
62599,2022-04-01,2022-05-01,1,113.79000091552734
67657,2022-04-01,2022-06-01,2,199.0
77741,2021-09-01,2022-05-01,8,28.0
83909,2022-01-01,2022-05-01,4,28.0
84936,2019-01-01,2022-05-01,40,28.0
87301,2019-10-01,2020-10-01,12,28.0
90664,2021-08-01,2022-02-01,6,28.0
97944,2020-12-01,2022-03-01,15,28.0
30226,2019-12-01,2020-08-01,8,28.0
32645,2022-04-01,2022-04-01,0,28.0
55911,2022-03-01,2022-04-01,1,28.0
61651,2019-02-01,2020-09-01,19,28.0
85069,2021-07-01,2022-03-01,8,123.0
85401,2020-02-01,2022-05-01,27,28.0
87084,2020-04-01,2020-05-01,1,48.47999954223633
98315,2019-04-01,2020-08-01,16,28.0
12289,2022-01-01,2022-05-01,4,83.0
63672,2021-04-01,2022-02-01,10,28.0
75467,2020-04-01,2020-11-01,7,45.59000015258789
78583,2020-04-01,2021-01-01,9,438.0300006866455
87086,2022-01-01,2022-03-01,2,28.0
92180,2020-02-01,2020-08-01,6,28.0
99269,2020-11-01,2022-03-01,16,294.7200012207031
85497,2019-02-01,2021-07-01,29,233.4900016784668
85607,2020-08-01,2020-11-01,3,126.0
27407,2021-11-01,2022-06-01,7,29.0
23160,2020-11-01,2022-05-01,18,89.25
23911,2020-12-01,2022-05-01,17,30.0
40800,2022-06-01,2022-06-01,0,125.0
41665,2021-03-01,2021-06-01,3,30.0
68332,2019-04-01,2019-08-01,4,34.84999990463257
69492,2019-12-01,2022-04-01,28,30.0
87434,2019-01-01,2021-08-01,31,30.0
16639,2020-08-01,2022-01-01,17,196.74000549316406
35870,2020-03-01,2020-06-01,3,30.0
39292,2020-04-01,2020-05-01,1,30.0
82780,2020-11-01,2022-04-01,17,30.0
91395,2021-08-01,2022-01-01,5,30.0
94791,2019-12-01,2022-05-01,29,30.0
99506,2021-04-01,2021-05-01,1,30.0
19947,2021-01-01,2021-04-01,3,30.0
29888,2020-08-01,2021-06-01,10,30.0
31433,2019-12-01,2020-07-01,7,168.0
2119,2019-11-01,2020-02-01,3,31.0
34737,2019-03-01,2022-01-01,34,31.0
2956,2022-04-01,2022-05-01,1,81.89000034332275
39886,2020-08-01,2022-04-01,20,204.48999786376953
41171,2022-06-01,2022-06-01,0,73.0
23275,2020-12-01,2021-10-01,10,32.0
35546,2021-03-01,2022-05-01,14,122.73999977111816
41384,2022-01-01,2022-01-01,0,32.0
46607,2022-04-01,2022-06-01,2,32.0
55170,2019-09-01,2020-03-01,6,444.98999977111816
18101,2019-05-01,2021-05-01,24,32.0
51028,2020-01-01,2021-02-01,13,48.47999954223633
78394,2019-03-01,2021-12-01,33,32.0
96226,2021-03-01,2022-03-01,12,32.0
9666,2022-06-01,2022-06-01,0,226.99000549316406
44910,2021-10-01,2021-11-01,1,151.0
5393,2019-04-01,2021-09-01,29,59.420000076293945
15080,2020-01-01,2021-09-01,20,34.0
50170,2020-06-01,2022-02-01,20,34.0
50624,2021-04-01,2021-10-01,6,48.94999980926514
15076,2022-02-01,2022-04-01,2,34.0
26469,2021-03-01,2022-03-01,12,34.0
62070,2021-02-01,2021-03-01,1,34.0
74319,2019-11-01,2021-11-01,24,34.0
87518,2020-10-01,2021-11-01,13,34.0
9870,2020-01-01,2022-06-01,29,34.0
49016,2021-08-01,2022-03-01,7,34.0
116,2020-07-01,2021-02-01,7,36.0
9310,2021-07-01,2021-12-01,5,36.0
10995,2020-10-01,2021-04-01,6,36.0
12003,2019-06-01,2020-10-01,16,71.0
14846,2020-01-01,2022-02-01,25,36.0
28945,2021-07-01,2022-03-01,8,36.0
35092,2021-11-01,2021-12-01,1,36.0
47221,2021-05-01,2021-12-01,7,166.0
52059,2019-11-01,2021-09-01,22,36.0
62300,2021-12-01,2022-02-01,2,36.0
79651,2019-02-01,2020-02-01,12,36.0
97554,2020-09-01,2021-01-01,4,36.0
11525,2020-01-01,2021-04-01,15,36.0
16937,2022-02-01,2022-04-01,2,36.0
59181,2021-12-01,2022-06-01,6,36.0
83904,2019-05-01,2021-11-01,30,36.0
85192,2019-06-01,2021-11-01,29,36.0
10241,2021-01-01,2021-04-01,3,36.0
29232,2021-05-01,2021-10-01,5,36.0
31423,2019-09-01,2020-08-01,11,36.0
68407,2020-07-01,2021-09-01,14,101.0
80633,2020-07-01,2022-05-01,22,36.0
84848,2022-01-01,2022-05-01,4,36.0
92401,2019-06-01,2022-02-01,32,36.0
18051,2019-06-01,2020-08-01,14,51.989999771118164
33996,2019-06-01,2019-06-01,0,217.0
34600,2021-12-01,2022-05-01,5,38.0
42729,2019-12-01,2020-10-01,10,106.0
51424,2020-07-01,2021-10-01,15,38.0
92274,2022-03-01,2022-05-01,2,38.0
93763,2019-12-01,2021-07-01,19,38.0
14236,2019-07-01,2019-09-01,2,159.19000244140625
17719,2020-01-01,2020-05-01,4,257.5
31591,2019-10-01,2020-08-01,10,38.0
99348,2020-01-01,2021-02-01,13,38.0
43124,2020-09-01,2020-11-01,2,38.0
65376,2022-05-01,2022-05-01,0,82.0
90107,2020-05-01,2021-05-01,12,38.0
2173,2019-03-01,2022-02-01,35,40.0
9899,2019-06-01,2020-07-01,13,40.0
14283,2022-02-01,2022-05-01,3,40.0
33636,2020-04-01,2020-11-01,7,40.0
42761,2022-02-01,2022-04-01,2,40.0
45014,2019-10-01,2021-11-01,25,198.0
45678,2021-07-01,2021-12-01,5,188.97999572753906
63160,2019-11-01,2020-08-01,9,187.5299997329712
81865,2022-03-01,2022-05-01,2,76.5
3528,2019-11-01,2021-11-01,24,63.22999954223633
12959,2021-09-01,2021-12-01,3,40.0
22707,2020-02-01,2020-08-01,6,72.9900016784668
82893,2020-04-01,2021-10-01,18,98.0
83971,2022-03-01,2022-04-01,1,71.95000076293945
28916,2019-03-01,2019-04-01,1,40.0
42661,2019-04-01,2021-06-01,26,40.0
43198,2020-11-01,2021-12-01,13,40.0
51326,2021-10-01,2022-05-01,7,40.0
73579,2020-06-01,2020-10-01,4,40.0
5516,2021-05-01,2021-11-01,6,42.0
11926,2020-06-01,2022-04-01,22,137.0
29768,2021-02-01,2021-05-01,3,53.989999771118164
33256,2021-01-01,2021-09-01,8,42.0
47363,2021-07-01,2021-08-01,1,525.5
52100,2022-03-01,2022-05-01,2,164.0
53909,2019-09-01,2019-09-01,0,42.0
59912,2019-05-01,2022-03-01,34,42.0
64857,2020-01-01,2020-12-01,11,88.0
96287,2021-06-01,2021-12-01,6,42.0
12084,2020-08-01,2022-01-01,17,42.0
19237,2019-12-01,2022-01-01,25,42.0
23926,2020-01-01,2021-05-01,16,42.0
34249,2021-11-01,2022-03-01,4,42.0
42858,2021-09-01,2022-04-01,7,42.0
77728,2020-07-01,2020-10-01,3,83.25
79845,2020-08-01,2022-04-01,20,42.0
96160,2020-04-01,2021-04-01,12,97.0
6534,2020-08-01,2021-07-01,11,143.0
19116,2019-02-01,2019-04-01,2,44.0
27128,2019-06-01,2021-10-01,28,127.9900016784668
34412,2021-12-01,2022-05-01,5,209.4600067138672
40247,2020-08-01,2022-04-01,20,103.73999977111816
43690,2020-11-01,2022-05-01,18,44.0
16356,2021-12-01,2022-03-01,3,44.0
54761,2019-07-01,2021-12-01,29,136.9900016784668
80433,2021-09-01,2021-10-01,1,116.94000244140625
82548,2021-04-01,2022-01-01,9,44.0
5365,2020-12-01,2022-05-01,17,44.0
35521,2019-04-01,2022-01-01,33,44.0
41774,2020-11-01,2020-12-01,1,44.0
49531,2019-03-01,2019-05-01,2,57.989999771118164
53294,2021-05-01,2021-08-01,3,44.0
77597,2019-04-01,2020-05-01,13,44.0
27070,2019-01-01,2021-12-01,35,46.0
49758,2020-08-01,2021-10-01,14,46.0
2566,2021-01-01,2021-01-01,0,133.9900016784668
11943,2021-06-01,2021-11-01,5,48.0
28791,2020-01-01,2020-09-01,8,48.0
45117,2020-06-01,2021-07-01,13,48.0
54344,2021-04-01,2021-10-01,6,137.5
62585,2019-02-01,2019-09-01,7,48.0
73123,2020-07-01,2021-08-01,13,48.0
78851,2021-03-01,2021-05-01,2,65.95000076293945
98228,2020-11-01,2022-05-01,18,48.0
1328,2020-03-01,2020-05-01,2,48.0
6799,2021-01-01,2021-05-01,4,48.0
35945,2022-03-01,2022-04-01,1,48.0
59695,2019-09-01,2022-06-01,33,92.9900016784668
78984,2020-10-01,2021-12-01,14,48.0
89595,2019-11-01,2022-05-01,30,48.0
20800,2020-04-01,2022-05-01,25,48.0
27907,2019-09-01,2019-11-01,2,48.0
48421,2020-03-01,2022-03-01,24,48.0
52530,2021-10-01,2021-11-01,1,48.0
63004,2022-05-01,2022-06-01,1,48.0
76957,2020-07-01,2021-06-01,11,48.0
91658,2021-01-01,2021-05-01,4,48.0
96456,2021-12-01,2022-04-01,4,48.0
10709,2022-02-01,2022-05-01,3,129.98999786376953
15263,2021-11-01,2022-04-01,5,50.0
28695,2022-03-01,2022-03-01,0,50.0
36794,2021-10-01,2022-03-01,5,50.0
51747,2020-04-01,2021-02-01,10,50.0
57544,2021-07-01,2022-05-01,10,50.0
63914,2021-09-01,2021-10-01,1,50.0
42029,2021-10-01,2022-03-01,5,50.0
51841,2019-01-01,2019-05-01,4,50.0
54714,2020-10-01,2021-07-01,9,262.0
58526,2020-04-01,2021-07-01,15,50.0
88564,2021-05-01,2021-06-01,1,132.98999786376953
15110,2020-11-01,2021-12-01,13,414.0
37335,2022-02-01,2022-03-01,1,66.5
65317,2021-02-01,2021-09-01,7,50.0
69299,2021-11-01,2022-01-01,2,50.0
71018,2021-01-01,2021-06-01,5,50.0
35972,2022-05-01,2022-05-01,0,52.0
42393,2019-12-01,2021-02-01,14,86.9900016784668
51032,2019-06-01,2020-12-01,18,52.0
72874,2021-09-01,2022-05-01,8,52.0
97923,2019-12-01,2022-05-01,29,101.5
2404,2022-01-01,2022-03-01,2,52.0
27439,2020-05-01,2021-11-01,18,52.0
28540,2020-12-01,2021-06-01,6,52.0
54068,2021-04-01,2021-05-01,1,91.0
56572,2019-04-01,2022-05-01,37,52.0
70357,2022-03-01,2022-03-01,0,52.0
83745,2022-05-01,2022-05-01,0,135.0
88882,2019-08-01,2021-05-01,21,52.0
94802,2022-06-01,2022-06-01,0,189.98999977111816
26847,2020-03-01,2021-09-01,18,52.0
73280,2020-07-01,2022-03-01,20,52.0
77971,2019-03-01,2022-03-01,36,52.0
82901,2019-11-01,2022-01-01,26,52.0
96933,2019-06-01,2019-08-01,2,52.0
8537,2021-08-01,2021-10-01,2,54.0
17086,2019-05-01,2021-03-01,22,54.0
20876,2019-12-01,2021-10-01,22,54.0
24788,2021-10-01,2022-04-01,6,54.0
41563,2019-09-01,2021-08-01,23,54.0
79497,2020-05-01,2020-12-01,7,54.0
8623,2021-03-01,2022-03-01,12,141.23999786376953
19972,2022-01-01,2022-05-01,4,54.0
29868,2020-12-01,2022-03-01,15,54.0
36283,2020-10-01,2021-11-01,13,54.0
58498,2019-04-01,2020-08-01,16,233.5
80027,2019-01-01,2020-08-01,19,154.0
88817,2019-04-01,2020-05-01,13,91.0
82152,2022-05-01,2022-05-01,0,121.0
10513,2021-06-01,2022-05-01,11,58.0
52585,2021-01-01,2021-09-01,8,58.0
74393,2021-03-01,2021-11-01,8,152.0
44189,2020-04-01,2021-06-01,14,58.0
61939,2019-11-01,2021-01-01,14,122.0
65415,2021-02-01,2021-05-01,3,157.0
75385,2022-01-01,2022-02-01,1,58.0
77333,2020-01-01,2021-12-01,23,58.0
79543,2020-03-01,2020-03-01,0,58.0
90505,2019-01-01,2019-07-01,6,90.9900016784668
25129,2020-12-01,2022-04-01,16,114.47000122070312
5440,2020-10-01,2021-11-01,13,194.5
12236,2020-02-01,2020-09-01,7,381.95000076293945
57180,2022-04-01,2022-05-01,1,245.9900016784668
68585,2020-01-01,2020-09-01,8,60.0
73776,2020-02-01,2020-12-01,10,60.0
91989,2021-03-01,2021-05-01,2,60.0
10898,2021-07-01,2021-10-01,3,60.0
25699,2022-01-01,2022-04-01,3,92.5
38453,2021-11-01,2022-01-01,2,99.5
37775,2020-12-01,2022-05-01,17,60.0
54218,2019-03-01,2020-02-01,11,60.0
77735,2020-10-01,2021-03-01,5,60.0
99502,2021-05-01,2021-06-01,1,60.0
22759,2019-06-01,2020-08-01,14,62.0
22979,2021-05-01,2022-01-01,8,62.0
49089,2022-05-01,2022-05-01,0,101.9900016784668
73230,2019-07-01,2020-01-01,6,62.0
35575,2021-12-01,2022-04-01,4,62.0
75382,2020-03-01,2021-11-01,20,62.0
90555,2022-05-01,2022-06-01,1,62.0
15580,2019-03-01,2020-12-01,21,62.0
20823,2019-08-01,2019-09-01,1,177.0
18647,2019-10-01,2021-05-01,19,141.35999870300293
25846,2021-08-01,2022-01-01,5,64.0
46672,2022-04-01,2022-04-01,0,64.0
86825,2019-05-01,2021-08-01,27,64.0
91474,2021-07-01,2021-08-01,1,64.0
8455,2020-10-01,2021-09-01,11,64.0
35827,2019-07-01,2022-03-01,32,64.0
44643,2022-02-01,2022-05-01,3,64.0
49688,2022-02-01,2022-04-01,2,64.0
58941,2021-02-01,2021-06-01,4,64.0
74313,2021-10-01,2022-05-01,7,64.0
81067,2021-10-01,2022-04-01,6,64.0
79545,2022-01-01,2022-02-01,1,64.0
60987,2022-01-01,2022-03-01,2,68.0
83760,2021-08-01,2022-05-01,9,68.0
2174,2020-04-01,2020-06-01,2,68.0
76716,2020-01-01,2021-10-01,21,68.0
77295,2021-03-01,2022-03-01,12,183.0
19353,2020-07-01,2021-04-01,9,72.0
21590,2021-10-01,2022-04-01,6,121.0
74173,2020-05-01,2020-09-01,4,72.0
20,2020-07-01,2021-06-01,11,72.0
82999,2022-02-01,2022-04-01,2,72.0
23285,2021-08-01,2022-03-01,7,76.0
59482,2021-09-01,2022-03-01,6,113.72000122070312
2811,2019-09-01,2020-02-01,5,76.0
31731,2021-12-01,2021-12-01,0,80.0
51205,2020-11-01,2022-02-01,15,80.0
96103,2021-08-01,2021-12-01,4,80.0
13764,2020-01-01,2021-10-01,21,84.0
59722,2021-11-01,2021-11-01,0,84.0
6442,2020-12-01,2021-09-01,9,88.0
20196,2019-11-01,2021-02-01,15,88.0
34565,2020-09-01,2021-05-01,8,88.0
45986,2021-05-01,2022-05-01,12,122.18000030517578
63228,2019-04-01,2021-04-01,24,88.0
65246,2020-01-01,2020-11-01,10,88.0
73618,2020-01-01,2020-06-01,5,188.0
84108,2022-03-01,2022-06-01,3,152.98999786376953
50032,2020-05-01,2020-07-01,2,88.0
60250,2022-06-01,2022-06-01,0,88.0
96036,2021-10-01,2022-03-01,5,88.0
5739,2019-03-01,2019-06-01,3,88.0
24483,2021-03-01,2022-01-01,10,92.0
40707,2020-03-01,2020-05-01,2,92.0
93257,2020-02-01,2021-04-01,14,92.0
35975,2022-05-01,2022-06-01,1,92.0
98495,2021-07-01,2022-01-01,6,96.0
60837,2019-05-01,2022-03-01,34,96.0
70694,2020-04-01,2021-10-01,18,256.0
12707,2021-07-01,2022-04-01,9,100.0
23146,2021-07-01,2021-08-01,1,100.0
37541,2021-07-01,2022-01-01,6,100.0
38687,2022-02-01,2022-03-01,1,113.94999980926514
55593,2022-05-01,2022-05-01,0,100.0
56291,2019-06-01,2020-09-01,15,109.96000003814697
68872,2019-11-01,2021-12-01,25,331.35000133514404
38684,2020-12-01,2021-03-01,3,100.0
71045,2020-09-01,2020-11-01,2,100.0
56758,2019-06-01,2020-11-01,17,108.0
80961,2021-03-01,2021-09-01,6,114.99000000953674
40568,2021-11-01,2021-12-01,1,120.0
86343,2021-04-01,2022-05-01,13,120.0
2255,2019-08-01,2019-08-01,0,144.5
4751,2020-11-01,2021-06-01,7,120.0
744,2020-06-01,2022-03-01,21,128.0
7543,2019-04-01,2020-05-01,13,128.0
62533,2021-07-01,2021-11-01,4,128.0
41080,2020-03-01,2021-08-01,17,128.0
41745,2019-03-01,2020-12-01,21,136.0
83711,2022-01-01,2022-04-01,3,136.0
16548,2020-06-01,2021-08-01,14,144.0
89339,2022-03-01,2022-05-01,2,152.0
8038,2019-12-01,2021-04-01,16,185.95000076293945
60596,2020-01-01,2021-07-01,18,160.0
41404,2021-08-01,2021-09-01,1,176.0
10046,2022-02-01,2022-03-01,1,317.5
39801,2021-12-01,2021-12-01,0,200.0
7606,2022-01-01,2022-04-01,3,200.0
95234,2020-02-01,2022-04-01,26,200.0
98388,2020-06-01,2021-06-01,12,240.0
92409,2021-12-01,2022-01-01,1,248.0
46229,2019-09-01,2019-10-01,1,261.98999977111816
65761,2020-05-01,2022-02-01,21,352.0
79863,2021-07-01,2021-09-01,2,1.5
92893,2020-10-01,2021-09-01,11,369.4900016784668
36108,2020-06-01,2022-02-01,20,44.25
68272,2019-01-01,2019-09-01,8,52.25
65247,2019-10-01,2022-02-01,28,64.5
88939,2019-02-01,2021-06-01,28,64.5
39947,2021-01-01,2021-10-01,9,293.5
99382,2021-03-01,2022-03-01,12,64.5
45438,2021-04-01,2021-05-01,1,84.5
53889,2020-08-01,2022-04-01,20,84.5
63415,2021-12-01,2022-04-01,4,104.5
22830,2019-04-01,2021-02-01,22,112.5
47277,2020-10-01,2020-11-01,1,129.0
92766,2021-12-01,2022-03-01,3,129.0
84634,2022-03-01,2022-04-01,1,145.0
27709,2021-04-01,2022-05-01,13,169.0
59931,2020-06-01,2022-03-01,21,169.0
26458,2020-04-01,2021-09-01,17,927.0
27586,2019-08-01,2019-10-01,2,169.0
13705,2019-10-01,2022-04-01,30,169.0
62250,2020-10-01,2020-10-01,0,169.0
34520,2019-02-01,2020-07-01,17,185.0
45544,2019-11-01,2020-05-01,6,185.0
79897,2021-08-01,2021-11-01,3,185.0
46801,2021-02-01,2022-01-01,11,209.0
64585,2021-05-01,2022-02-01,9,225.0
76077,2021-05-01,2022-04-01,11,225.0
49939,2019-06-01,2020-10-01,16,258.0
68305,2021-08-01,2021-11-01,3,450.0
35077,2019-04-01,2019-05-01,1,498.0
8760,2019-02-01,2021-06-01,28,112.75
73838,2019-02-01,2021-10-01,32,129.5
17244,2022-02-01,2022-05-01,3,193.5
64284,2019-09-01,2020-08-01,11,193.5
4851,2019-11-01,2022-04-01,29,903.0
37896,2021-05-01,2022-02-01,9,48.22999954223633
90668,2021-07-01,2021-12-01,5,18.25
9164,2022-04-01,2022-05-01,1,70.25
68553,2019-09-01,2020-11-01,14,92.75
65728,2020-08-01,2020-10-01,2,32.5
79591,2020-05-01,2021-06-01,13,34.5
46010,2020-03-01,2020-05-01,2,371.4499969482422
74641,2021-10-01,2021-12-01,2,38.5
2904,2022-02-01,2022-05-01,3,42.5
94641,2021-12-01,2022-01-01,1,42.5
80397,2019-05-01,2019-06-01,1,44.5
23551,2021-01-01,2021-06-01,5,129.5
15161,2019-07-01,2019-09-01,2,44.5
25563,2019-03-01,2021-07-01,28,340.0800018310547
56814,2021-06-01,2022-02-01,8,54.5
81773,2022-01-01,2022-04-01,3,54.5
76603,2019-12-01,2022-01-01,25,54.5
43656,2021-05-01,2022-02-01,9,54.5
17047,2020-09-01,2022-06-01,21,56.5
13056,2019-03-01,2021-09-01,30,65.0
24606,2020-07-01,2021-08-01,13,100.9900016784668
47070,2020-02-01,2021-04-01,14,104.9900016784668
67054,2022-06-01,2022-06-01,0,65.0
77520,2021-12-01,2022-02-01,2,65.0
92097,2019-12-01,2021-08-01,20,65.0
95425,2020-02-01,2021-08-01,18,65.0
6710,2021-05-01,2021-07-01,2,65.0
20746,2020-01-01,2021-10-01,21,200.0
32023,2020-08-01,2021-05-01,9,65.0
70807,2020-06-01,2020-06-01,0,65.0
9138,2021-03-01,2021-12-01,9,65.0
21726,2021-03-01,2021-09-01,6,65.0
25765,2021-06-01,2021-08-01,2,65.0
30597,2020-09-01,2022-02-01,17,65.0
73945,2020-08-01,2022-04-01,20,65.0
11589,2020-06-01,2020-12-01,6,69.0
12255,2020-10-01,2021-05-01,7,69.0
19802,2020-11-01,2021-02-01,3,69.0
23853,2021-11-01,2022-02-01,3,69.0
34820,2021-10-01,2022-06-01,8,69.0
40813,2019-03-01,2022-05-01,38,113.9900016784668
62526,2020-09-01,2021-10-01,13,69.0
72694,2021-04-01,2022-04-01,12,69.0
74186,2020-07-01,2021-05-01,10,283.98999977111816
18457,2021-11-01,2022-02-01,3,69.0
37091,2021-09-01,2021-12-01,3,69.0
39296,2020-08-01,2021-10-01,14,69.0
53031,2020-11-01,2021-07-01,8,69.0
53979,2019-01-01,2021-10-01,33,224.94999980926514
58382,2021-07-01,2021-09-01,2,69.0
70683,2019-04-01,2021-10-01,30,69.0
78204,2021-09-01,2022-05-01,8,69.0
72234,2019-09-01,2019-12-01,3,73.0
76630,2021-07-01,2022-04-01,9,73.0
20006,2021-02-01,2021-03-01,1,81.0
11348,2021-06-01,2022-02-01,8,85.0
39966,2020-10-01,2021-01-01,3,108.72999954223633
51322,2019-06-01,2022-01-01,31,85.0
60861,2020-10-01,2021-03-01,5,85.0
87513,2019-07-01,2020-11-01,16,240.0
96252,2021-08-01,2021-08-01,0,85.0
9707,2022-02-01,2022-03-01,1,85.0
21274,2021-12-01,2021-12-01,0,85.0
36071,2019-07-01,2021-05-01,22,225.0
71119,2020-01-01,2020-10-01,9,85.0
10524,2019-12-01,2021-05-01,17,380.0
72649,2022-01-01,2022-05-01,4,85.0
74946,2020-02-01,2020-12-01,10,85.0
26659,2020-02-01,2021-06-01,16,89.0
56323,2019-06-01,2021-01-01,19,89.0
47893,2019-11-01,2021-06-01,19,125.09000015258789
51856,2021-05-01,2021-08-01,3,89.0
74990,2020-05-01,2020-08-01,3,89.0
98971,2021-07-01,2021-08-01,1,89.0
13794,2020-04-01,2022-03-01,23,89.0
6209,2021-07-01,2022-01-01,6,93.0
55924,2022-02-01,2022-03-01,1,93.0
56479,2019-01-01,2021-09-01,32,97.0
64644,2022-03-01,2022-04-01,1,101.0
88392,2019-03-01,2019-09-01,6,105.0
95014,2020-06-01,2020-06-01,0,183.0
34522,2020-05-01,2020-09-01,4,109.0
83074,2021-08-01,2021-10-01,2,138.97999954223633
123,2020-07-01,2020-07-01,0,109.0
70956,2021-01-01,2022-04-01,15,109.0
77600,2020-05-01,2020-06-01,1,121.0
85438,2020-08-01,2021-11-01,15,121.0
6166,2022-01-01,2022-04-01,3,125.0
15526,2022-01-01,2022-05-01,4,125.0
35841,2020-11-01,2021-02-01,3,125.0
70810,2022-04-01,2022-05-01,1,125.0
82378,2019-05-01,2021-02-01,21,125.0
94962,2021-10-01,2021-11-01,1,125.0
2695,2021-04-01,2022-01-01,9,125.0
3771,2019-06-01,2021-11-01,29,125.0
37049,2020-08-01,2020-12-01,4,125.0
3548,2022-06-01,2022-06-01,0,125.0
6630,2019-02-01,2021-04-01,26,125.0
25733,2020-02-01,2021-05-01,15,229.5
93168,2021-06-01,2022-04-01,10,130.0
11429,2019-08-01,2022-03-01,31,138.0
55916,2022-01-01,2022-06-01,5,182.9900016784668
42098,2019-02-01,2021-08-01,30,146.48999977111816
